Rank,Wallet,Owner,Balance,XRP Locked,Percentage,Total Balance
5230,rH3PChp5qsNzHCUsf3WjhRAv2Ye3578MZ2,,469001,,0.0,469001
5231,rQ3fo91ysHhLdnwgMrt1eg7ShikEgXE7j5,,468819,,0.0,468819
5232,rPRgg59j44ZsmGTcSsmsBWaEUcKBBKmnRq,,468675,,0.0,468675
5233,rKYTcb9GAvHKFRpwHMWjKBt1GcV5J3Xv2J,,468593,,0.0,468593
5234,rGkQVQiMAyZNuERk2eXjREpHkVVusEoiES,,468391,,0.0,468391
5235,rLcKBVm8VLaEGPAyoYpMHEVb6qzY82Ajoa,,468316,,0.0,468316
5236,rHRz1ZtFx6jFu1FPWQUXcVPiqukqmgGtac,,468010,,0.0,468010
5237,rKrfS2nd9yawfuTfZEn2w7WbpagiL3JA26,,467813,,0.0,467813
5238,rM2NYCKJw4EnfJTdnc9FSqBm53HFip4nzX,,467709,,0.0,467709
5239,r3gWZtQP7y1DEHuDdFXzwTaTHXkS44QQvt,,467682,,0.0,467682
5240,rQNJqrUGsT5tFosiGMSzZJBTpxBiqGRriZ,,467640,,0.0,467640
5241,rGSVjkuPUWcehvrRsCxpKyze4qnYJgqeBH,,467617,,0.0,467617
5242,rpKyepU71r4kP4YPirzf4CogGutejP5Fis,,467501,,0.0,467501
5243,rfe1wJFD3dtfi9Ygux2gZZYA5PqqWbum4a,,467419,,0.0,467419
5244,rMxyZ2FSHosKs3si7NJZKdjDmkjohtVVmL,,467036,,0.0,467036
5245,rKQqQPuSomMMuvUSYjyXEUDVrRJZY8jsCX,,467025,,0.0,467025
5246,rpR5oxU6Y1Ah4Fst4bLPohiDcfWDhM43gX,,466968,,0.0,466968
5247,rL9rWH2AXX68TN1397cGwXimW1rnYYutZe,,466963,,0.0,466963
5248,rB3g6NHqkV5qftAiTajsNXUNvdLtAeM5M6,,466771,,0.0,466771
5249,rMXE3dTJJzuq7sZ99jVhp8ed7dSSGWK1Tc,,466710,,0.0,466710
5250,rPrqTXhPZzHjtxxA8kLbcYvkszRDhDjMax,,466351,,0.0,466351
5251,rsTPwSAS9K5PMr4kPVPoxLgwzX4VHdXEpc,,466152,,0.0,466152
5252,rwynScPnRTMFrkpZ3vfVmqy6D51XhaPFF8,,465825,,0.0,465825
5253,rU6XFW8Jxqn1oXbc94HUSP1QSSTzLpSqMZ,,465769,,0.0,465769
5254,raQfS2cTCmegmos7PUZKoZnYUZfUMxyNZ1,~asdf123,465692,,0.0,465692
5255,rp6YJj9Xy4TtNr6ua57brVeZztEJX4gUU9,,465660,,0.0,465660
5256,rKm9r4BanxgA7UZbmmu2EjbGg6kPzXeKMj,,465488,,0.0,465488
5257,ragNAES1NbE6MhkwzYTFThRv96KcEpj2hU,,465290,,0.0,465290
5258,rfCESENLcnWkf7pMZyfhFJJNwdvc4QWaiT,,465233,,0.0,465233
5259,rDmHKax8aF8Jk8VwSsRNz7yV4swM4urFv6,,465215,,0.0,465215
5260,rnNCYCQHEDXhvrB7EUZ4mqD5CaqAui9hQK,,465129,,0.0,465129
5261,rhuVBZwzAzVS7fSsiUCCp1irh1KFYk8VF6,,465006,,0.0,465006
5262,rN1DHnSyVYfmi3Uo8ZaBYK1Ukwr9nAJaGZ,,465001,,0.0,465001
5263,rfSwjdX3dLq6Jh2M5Aj4zZLoG8ySVCjTPj,,464994,,0.0,464994
5264,rpyS9aGPPZjR56bQwHRrnX24EQrRASsSPq,,464914,,0.0,464914
5265,r4vH8JmoCVbC3JRienWND4rKDxgoftkK3D,,464767,,0.0,464767
5266,r4586kcprzDdjNjSp5qdQwbn6DVueiq5Ei,,464648,,0.0,464648
5267,rNCXJPiYJCsiNQY6PCHF9ESo915cC7v18,,464518,,0.0,464518
5268,rfeAgWX2HuqV2c9m4hu4f1WkjdgJpoPRGP,,464347,,0.0,464347
5269,rpMXhhmsefzJTb6jiLmzzdc6vy8Wt9DTfr,,464315,,0.0,464315
5270,rDspiXMGLz5kaV9aipeAeWyxoPqDzi5uDj,,464021,,0.0,464021
5271,rKJT5zAMkWfhRL72Phtw81bt4hs6Y3cGXC,,464002,,0.0,464002
5272,rPdrKFJVSuTpcwyX4KifyghKP4mMsYQXgv,,463952,,0.0,463952
5273,rQhUbFVCy8JcidZie1EhWCLWe7zB9mgSHD,,463849,,0.0,463849
5274,rhX8TLDP6TXG9RGZoG7LpkMSSwTHYpztTQ,,463804,,0.0,463804
5275,r3EeBr337qbPMB1wgCCiWYvhwCBfRVnrz,,463694,,0.0,463694
5276,rpsa5uwU5FRMJQBshdS2ijAkrL7kDTC8wB,~katsuki0103,463482,,0.0,463482
5277,rP2BuB5wTrVXCJw1m72Xe52GDC8948GpaL,,463062,,0.0,463062
5278,rf3CQekYtFREbA98dTxMj5gh8G5Jj1BN8z,,462953,,0.0,462953
5279,rw5ycii4piy6LJ9h3iCbXDF34HywMZAthS,,462819,,0.0,462819
5280,rBr3dnBpz5Lcv9gXqX4zeTUXQizJ4d42v2,,462763,,0.0,462763
5281,rMY6AzuZZSCLBhj6k2sDVD7ku4SPiRoz4s,,462605,,0.0,462605
5282,rLNBz9orEegKgH6nPhS62jUC6QEMhWHFPr,,462568,,0.0,462568
5283,rav1LUupq4TP238tyvKtVaKyZWH3je85Ja,~hyungim,462416,,0.0,462416
5284,rrafpZJL8haz2r13NDAwuvfurJVptRchp8,,462196,,0.0,462196
5285,rnsRq5ahgbFeRiAgBVvFTafyAgiS9x9Ztn,,461954,,0.0,461954
5286,r9tyJ47CdKZd6QLV6JSwFoqu6t6ADwhqGB,,461888,,0.0,461888
5287,rKUJ1DdsoKe7XQb2fw9MR71a7gSeRwixcK,,461768,,0.0,461768
5288,rw9WxF8UqWaNy4wNJMMBE9qEcg6U9CrCCQ,,461698,,0.0,461698
5289,r9cHKwfH8RFjDzHycdMJet64k93bXQZhQw,,461482,,0.0,461482
5290,rKAgAuoaLYMYHuyPrGA585HiJJgKed98qJ,~rippleaccount,461184,,0.0,461184
5291,rB8mxJMjcNuwgmmhaNGhHwHD2m8MtQAfNe,,461184,,0.0,461184
5292,rLpNMbifcYxUkDAxamqNB1EKBQyefvSM6w,,461151,,0.0,461151
5293,rZKvzBsmqAx5JyBHr1ckhMGz1GeMXTp8V,,461094,,0.0,461094
5294,rJDt8ZmFTaG4pRUYohTrhrdCXThjiMsebS,,461047,,0.0,461047
5295,rafwJwf36fpYzKxUr4B3nZTVmdzBR39HvF,,461026,,0.0,461026
5296,rUpbspGLG3uQAKjpasxU84T6HUKcKwF6gH,,461000,,0.0,461000
5297,rDXpsusNvfBU6HJTXwi9ppLriNVDKydLPz,,460652,,0.0,460652
5298,rQBP6KphG9nxYRpAANywEEbHFJbA6vKitS,,460610,,0.0,460610
5299,rKCiAWR3xHCcz3d9mXDb1CchHw4E8MCs7V,,460397,,0.0,460397
5300,rUNEfXW9jPn2xQDC2vNu9xrveGX8qovoVH,,460139,,0.0,460139
5301,rHqpHDnm3eKfqfFxVGcD8s7KTE5p6NuFRQ,,460079,,0.0,460079
5302,rBqPeBqp9SrBrfMKPZKpTfn2sgV7Lgygjr,,460064,,0.0,460064
5303,r4W7R8Zyw35bvYu7cJmwsdB871G4TeNdJz,,460051,,0.0,460051
5304,rGuXmacdnTXHJia8z64GzPHjgsqi45Sy6u,,460040,,0.0,460040
5305,rHZBPJGogSvTxLMT4SALxHd63JmeYUx9WX,,460001,,0.0,460001
5306,rnv1b6AZqMSEvanb7b3RSgFmKJKsL146AG,,459994,,0.0,459994
5307,rE8GwqH66dR6nKmW3Ck1q8t635xRh8D9PW,,459991,,0.0,459991
5308,rM3mzvaQJ8Vc3soEGm7jJb4ghG3qmynAGn,,459582,,0.0,459582
5309,rwmdzJgLS2GEsbvoLDDMgRXz2m2uhJTmb2,,459481,,0.0,459481
5310,r9ELLQoUoLxtnidc3U283VXBwWsiTYjaze,,459341,,0.0,459341
5311,rKRxQHANK9aQF1wx15ShkJHXuRPF21acak,,459157,,0.0,459157
5312,rBMSScp35RgjSAcj4CwEqLzb25FCfc7TVV,,459052,,0.0,459052
5313,r535z9PKgMytVgPeBECCL2GZZMShsjfuv,,459001,,0.0,459001
5314,rPRK8hE5H42NRFVa2nNitLvVxcY3E2SfmB,,458870,,0.0,458870
5315,rMhvi34NavyYVden52ZH2GuvDCHHWWJdau,,458851,,0.0,458851
5316,rJyadi59wFWqNWEbfsYXEkFBjHmJ1nmawt,,458443,,0.0,458443
5317,rPhxQo6iFnoteVEFmcCHrQagXPMKh9FjJW,,458358,,0.0,458358
5318,rPz2ht8rE7Sf5eBFssz3iHNJjUmXkfffwX,,458248,,0.0,458248
5319,rKcEemviaHZMNDYcDLqZ8oNnofF1UBUvUM,,458138,,0.0,458138
5320,rMeP264xcaGWe3EAcMisPKsJu6CrCK6FYh,~suku100,457858,,0.0,457858
5321,rJ3cBCAWtEhCjFqJ8b9ed61wS58nQ2RdiM,,457774,,0.0,457774
5322,rawVrn4bHoV3wAEfCKDskXZ7uq8Nu8a3yw,,457771,,0.0,457771
5323,rKioq4QTsPQP5vaEqyJSjy8ZtVT9W75tfj,,457705,,0.0,457705
5324,rpJZDZg9nEWHqayM5BnR5sJmWMVHm8pPcW,,457613,,0.0,457613
5325,rsT29t2iffiHtwkwfT13USFaxhgnJ4BnRV,,457558,,0.0,457558
5326,rU7LDf2tJG97Q7JvZ8RoReQKQquShTDwS8,,457493,,0.0,457493
5327,rh1np6f2qaxjddkWeeVs6bjQksrsWXypq6,,457285,,0.0,457285
5328,rGFJGaZuB5BsC44SbTULeRm4mCoUapLSoW,,456652,,0.0,456652
5329,rwBWAoDdybkxHUixvSUCqdJdz8dQs2vhrm,Shuffle,456595,,0.0,456595
5330,rGzGKG9UiYF97JSDfE2iFZthCfVTFK6ssM,,456529,,0.0,456529
5331,rBHceMGdVPaVkoPLcHf2jU8H253rmbjc7N,,456513,,0.0,456513
5332,r34WrjYESRXQ2YJSXRRGvboiHy65pYxPzh,,456358,,0.0,456358
5333,rK526FxNp626PaybQNwasdX8WbagwR6MgH,,456107,,0.0,456107
5334,raLstahqBWBzW5kmreNDnGspA1MiPf2Fdq,,456101,,0.0,456101
5335,rL8AmmEPCewcuwUkvZVCeT42WXp5MLeYcz,,456050,,0.0,456050
5336,ra4haepf6fehiCfVvB33j1D7vmv7JJD8M5,,455817,200,0.0,456017
5337,rprrqU2et7wVcZ2P5gf6SDM7fwRBnAEHMg,,455911,,0.0,455911
5338,raGYWgyGJdrFX8dbZUXu6QHfFApVDMFbZ6,,455771,,0.0,455771
5339,rwQddDai2DLSxVugRGeQse8VXg7m7qkrKC,,455598,,0.0,455598
5340,rDtXeufpDZbkGPUWKAYWBDLzsUmLtAaMCZ,,455570,,0.0,455570
5341,rKuTxxsHs5vxmjxcyoErpEDYrLT2oCfYK5,,455513,,0.0,455513
5342,rsJZaFKaGChDoeSKbyALuhvWhMRYb91xcV,,455487,,0.0,455487
5343,rf1KrNhEyJssXxdheXtGWb96dYuP5b86pY,,455479,,0.0,455479
5344,rfBJpb7stkwbPgH1gWrDn2Saj8paap6zRq,,455461,,0.0,455461
5345,rGzG5J5BTBgP5y3CA7F7K6Q3EbNPLWKpGZ,,455370,,0.0,455370
5346,rJ8ERNMuMVzZM4EQRimHakiqfYFoEEDJqa,~miyakawar,455079,,0.0,455079
5347,rpcNxzhs6xUECNSXB5mZ7yBTuCugCTuqUs,,455001,,0.0,455001
5348,r4RWHWaYQ4Vmi3cmbtiCLCgqvjupZntg17,,454866,,0.0,454866
5349,rU1ow1WsyZ5qcLYDyfLXaqQEHjBZufeSwB,,454780,,0.0,454780
5350,r3n7DWJVDAoPofr6NGAfaov3nquyTVM8gP,,454667,,0.0,454667
5351,rf9LWpZXeEJaKp2ur1T6vWCkAZD2j3yMd2,,454651,,0.0,454651
5352,rJFPzTyudXe3F685qVF8DVPTdSTJspbbP2,,454465,,0.0,454465
5353,rJaM45X5gmpXy24QtoR3xXNjaxQhDiDT82,,454450,,0.0,454450
5354,rGiiXNpPaLifN6zPnvFR9B1JJuhMuZ3ZSM,,454405,,0.0,454405
5355,rprN2NCoVtsqSttkX4yh7igBCzyzQwwMki,,454369,,0.0,454369
5356,rMA6TjdzhmSEQYdfCmS9yvHEUvEd7jadci,,454347,,0.0,454347
5357,rN4g2fVz5ZjL5iLkeKr8LWC3CGkNWxinYq,,454120,,0.0,454120
5358,rJ3tXPZoQV45mvHD6e3oAyCeBESz8BVPBr,,453907,,0.0,453907
5359,rnPWEtoJTDqPjCQGDkLHjL4cymvGhd7toQ,,453904,,0.0,453904
5360,rf52vcB9WoVmGtuje9fh5tecSDFpoH8eqJ,,453769,,0.0,453769
5361,rwccZP3ui1QGUMZQRfHJskhmKwKt2r4K9L,,453573,,0.0,453573
5362,raWSDXUEV6myuNb5ZhWmzztAWZW96mKFvj,,453499,,0.0,453499
5363,r3jefBZ5pDWi2ZRnmjtwxhYfFFjRNbXKFp,,453425,,0.0,453425
5364,rf4FW2FyQbYb27LuJiBgNxJPszmozmUFeB,,453185,,0.0,453185
5365,rJR4Nc8NujvTKgdy6eS6KY6SCoLngVXUUp,,453090,,0.0,453090
5366,rLDZ6LRJ21JRDyoxkrX2Sp6cRsY2GrD1Ds,,453040,,0.0,453040
5367,rJtSvQ78djFvj7pSJdhcBitYDki3S8GsR4,,452862,,0.0,452862
5368,rP3nzSFX2sUXGzVx4Xy6bonVF6Yz4Kdhwa,,452531,,0.0,452531
5369,rK4mZuCQbp6mMnHpVa5WPsKwU9KcoaX4zm,,452513,,0.0,452513
5370,rMxmAFsUC1ckqmrhRZd5PdaSop27r8FYra,,452487,,0.0,452487
5371,raR4knRuhnzNS5NyF9FLpyMVYRmiP46diE,,452372,,0.0,452372
5372,rG46AmhVRAgbuXYvAsJt6m6a4zm3STctFH,,452252,,0.0,452252
5373,rLEdigFnTaVykSmbgdwwXwNCg71Ny745pV,,452043,,0.0,452043
5374,rEksnCvaLcx78ELM6jq4cjxjcMPNLzTJ48,,451780,,0.0,451780
5375,rpft2d344fYN1jEjtCF8DdcMPLN1f3Bt6u,,451780,,0.0,451780
5376,rGnU2CkSKAT8PBvq9d1DQApg5U3Ao1GUoJ,,451668,,0.0,451668
5377,rJQdvVyyB8F5GMWFBUkmr7KagdoAvYXhE,,451295,,0.0,451295
5378,rwGJSsdBzNZRGeSHjvieHcVhU6PJ6S6X46,,451276,,0.0,451276
5379,rBbWToxZ2AgvZTmxVtQzCEZuTcVqk9RBbe,,451193,,0.0,451193
5380,rp5AHVXosUWhzNLtnbTCKgkhzfC2yVGTwU,,451103,,0.0,451103
5381,rKuPZWnC2bdHJptpq5m2zr59haK17r8Sga,,451053,,0.0,451053
5382,rDboDgYYSq75Av7hFFjvgh86ghH5TL23xN,,451046,,0.0,451046
5383,rEoCH9iiSsDLPpGEDcxwcBGSYqhpbutrrz,,451031,,0.0,451031
5384,rh1fvKZDww7QCSWdezDQsu62CFxwEPLM21,,451000,,0.0,451000
5385,raKjESg9oAkdvBbvP3dyfZ548wcvAdtCXA,,450988,,0.0,450988
5386,rHsHGwXfmCJKMHPoYhVq7ub7zAmoPidPmu,,450748,,0.0,450748
5387,rUpWxTczVGwcVSP9rnyLByKW7XnLUHDqVb,,450739,,0.0,450739
5388,rpWQKXJGjQpoxPERHFZpw4zMfeVgQUHcBb,,450705,,0.0,450705
5389,rsZ6r7gy3R77CQw2XxUavBcemTkNG1zUdG,,450685,,0.0,450685
5390,rwT13ttfSJ7gHLqbxz3XbugbKqP3wo3Hdp,,450665,,0.0,450665
5391,raioouud4di3rxqh56oYryApzLkdwMxvAn,,450664,,0.0,450664
5392,rPkn9uRzBggdNyUxzkiQ2fxWBaRTGg4ooX,,450563,,0.0,450563
5393,r9UG2FSPvAJ834g2gNF19yyHKBfXg7Atwp,,450545,,0.0,450545
5394,rhETrgRASPTtAgopYkEXKfftR6wUxmDqmc,,450542,,0.0,450542
5395,r3Y73EYEA2QWCsRKogBn73JwthMdj5KKZ1,,450539,,0.0,450539
5396,r9QjwzmNGMSur2bWj7KmbbB59AgNsyYfPB,,450480,,0.0,450480
5397,rsmsF3AyzYtDuwHVD9HDUXoWbpEEuxnUuP,,450479,,0.0,450479
5398,rKuccDFQMtH9XFWCLjwWL495CBJeSLwnXp,,450417,,0.0,450417
5399,r35N3EsZK2aHng8ZNJP7sH1NcKn4uFnw4v,,450354,,0.0,450354
5400,rMYZngXpVJY7K6ZmvsJeiTX62DHE9BLNft,,450320,,0.0,450320
5401,rUdnQvEuLr18V6TF6w7fg6h9U2f8oewXMT,,450303,,0.0,450303
5402,r34PB2jKb6BdrQ84bKZAVM4DL9dXf5k97w,,450272,,0.0,450272
5403,rhMNVhAHPCqg5g95poBKW3m885UqJ7Ar9w,~chimeirog531,450224,,0.0,450224
5404,rfBvscmW6njaXcLXSWkpfaPaNH8TxCb78s,,450201,,0.0,450201
5405,rM3Dj5PsJf9sKt8a5LuBGqBrztN1T9sA5z,,450165,,0.0,450165
5406,rLG4V8qo3BjKkEweXRKJcTN5NEuSQQJCjk,,450155,,0.0,450155
5407,rMgSrehFmeBWHd6GpYdrLT4tkxJphe41Vr,,450143,,0.0,450143
5408,rhT4A4B22DpSMitHo7tjKd57vqzfDQDWxH,,450113,,0.0,450113
5409,rHJjmf7HHHQydEQ5STuPfQXzNdyzJebPtu,,450109,,0.0,450109
5410,rE8S9BnHVkkvxf6sWmaR5KiKDjHHxtVkZ5,,450107,,0.0,450107
5411,rPXfhtcQrF7tHxkmRhqpEk9xi6qLNrqdrG,,450040,,0.0,450040
5412,rQZ5gBCDYAY7B9jfXyhJWpXtzhmTkZPsp,,450021,,0.0,450021
5413,rDJaDuKWcdD6VNYfPM9KL5gkMP8f7iyscB,,450020,,0.0,450020
5414,rGV1jBGnAUNRrJ7fJZAhARhyv9Bx3y1ve8,,450018,,0.0,450018
5415,rM2XxTZk6jmgQ4kbyoFy43Hc4aWiABkrxv,,450013,,0.0,450013
5416,rGG9UbKp6Mf7td1uhcKWzZ75E7h6RQBZ3q,,450011,,0.0,450011
5417,rJDbxGda1M3deAVMM4kRwpr7QQY4QG1FPJ,,450011,,0.0,450011
5418,rsEDRiwMjkNKQWABhndrAzKdde9K9XBtzY,,450011,,0.0,450011
5419,rh6fCewi69ptC66NthKyRpcVHJcsdqnVys,,450011,,0.0,450011
5420,rPAdruZZvPktR1mgceugeQ7VMpTQLjGrnG,,450010,,0.0,450010
5421,rnxt3BFmiqrANFcRSc3gQSbF247gZNv5vo,,450010,,0.0,450010
5422,r9zpsMDgGCbnvJedDJ4saCLnnkjnj2NDPN,,450006,,0.0,450006
5423,rLFe1zAS5vdPzbui7MThT8ntZY3jBJvbSP,,450005,,0.0,450005
5424,rEUi6RPgTjsKMSdNK5nFN8b39W52jw5Hjf,,450002,,0.0,450002
5425,rDnFXoyWZnM4UqjxroGFZaX6bDdriKCKi2,,450002,,0.0,450002
5426,rfzbf1shmuTfPScqcqRt6okvhQMZZzFWdK,,450001,,0.0,450001
5427,rfFxuUARLmmHw8rJks8zedHzDvm24DBUBf,,450001,,0.0,450001
5428,r9nWPZZA1Z34viqP8PDLsToTX2uk8h4rA,,450001,,0.0,450001
5429,rGExmuUGjwheF1bE6jLiVgsG9fD7Z2pdXV,,450001,,0.0,450001
5430,rJXxHWmMokWqrQWQCEdeufLZ3Az83FSEN7,,450001,,0.0,450001
5431,r4HkrdrtbBW5HKR7ewNDk62ZcWrAXCVbC1,,450000,,0.0,450000
5432,rMynqTSdidB3waRoM8haSfyZoneARdAABw,,450000,,0.0,450000
5433,rP412U4qb4fXkAqu446aSSDipfv3kK6jHM,~ordoabchao,450000,,0.0,450000
5434,r3qxWhn52FBSdSDyab18oC9AVVMNa496YK,,450000,,0.0,450000
5435,rsyncTM4ojq33ZVJeBmDXvvJibVftJ2sPy,,450000,,0.0,450000
5436,rfqFFS8FkHR9Yf2XeQV9vLeuP63sJ7oWqC,,450000,,0.0,450000
5437,r4uijoWigL8w6qBRbL6ZrcPJE1TCYMGPnR,,449982,,0.0,449982
5438,rLuf67trDg1uaeTk3yv2WDswZxmTGLEGCY,,449974,,0.0,449974
5439,rH7P5rLySV2wTs94YeGjWvJFMtRq4tqAre,,449921,,0.0,449921
5440,razLtrbzXVXYvViLqUKLh8YenGLJid9ZTW,Stake (2),449872,,0.0,449872
5441,rG8qTSNu8MF2BF1j9PNhE5FuYJcQJ6PQwQ,,449832,,0.0,449832
5442,rfXZhLmaY7Ngnd3PrDeFVmRtXCFcq1uBjr,~ericgrejda,449675,,0.0,449675
5443,rfeJPQEzGvsWQVsUoxr6urMxCig6q5qjYe,,449500,,0.0,449500
5444,rUUysWUYix1wz9qzYLd9jbXHYASppxFny1,,449176,,0.0,449176
5445,rK4Ufqy48Saaumugx1c29CWUMuQtizjo4G,,449048,,0.0,449048
5446,rGUKP7cfSMp1xtSvNCT7ya1b8b1553FXLv,,449002,,0.0,449002
5447,r3aMQ9jcGty6sMECSeVjcedETfjSnt4VUS,,448924,,0.0,448924
5448,rLZCRLT9GSTCewR8dZ7bbWAd6NRLu3NkoV,,448839,,0.0,448839
5449,rsNtpoJPdrQxpoFf7ACEs5Pg4rEod4GAnC,,448755,,0.0,448755
5450,rwK6MwcnnW4DS1H3PgX3drHNoXm4hzpGcj,,448351,,0.0,448351
5451,rKgTNMW2woVV6SWszsst5v6M1v7S1DHUrb,,448093,,0.0,448093
5452,rUFaXnXYbB9pxTHHo5RU84JF74bTJGj1i9,,448043,,0.0,448043
5453,rfVq3gf7BcSHwSrGUA91wrS3ujkkcw1qHR,,448012,,0.0,448012
5454,rQAHRWDhYVFhHANsxwCd3adGCfr44orWR,,447938,,0.0,447938
5455,rhkSgJ2YCYcUh2Kz4WeQuRWzPoJocTMcqW,,447750,,0.0,447750
5456,r9sxde7b1YEft21Q14HMFLdtRT4M1DxPW5,,447639,,0.0,447639
5457,rM99bCcGuGKFj4Nk6Dvy3bRexCCMzaLQLL,,447612,,0.0,447612
5458,rsy4KwmunXZye21sF4hRD8YYXt627SFTvL,,447474,,0.0,447474
5459,rE6zSjAN1AJPyUwVsCTZWgpxaqpJ3D6heq,~tongtong,447348,,0.0,447348
5460,rsVxNJeaWY6ykFZh85WUH9VzVisxQcQoSP,,447128,,0.0,447128
5461,rPTGDaJh1jfjJhJz8xMFhjSHYdDKw5JGA3,,447000,,0.0,447000
5462,rsupoEQAoPNyLMDUbAhbCg4zdSg4DUm9wU,,446863,,0.0,446863
5463,rHrecfZtuULDGmGN5RtBjaacjkmN3bcYzo,,446862,,0.0,446862
5464,rEsFP461iKSm2vvpwFb9QzvT7SVwQvpDLg,,446503,,0.0,446503
5465,rn1EYFMjverJhwY7PtXDu65oRhYGhufqRs,,446500,,0.0,446500
5466,r9KDphuwQuU7WZxFh7TV4Hcmj8eT6DRYDs,,446461,,0.0,446461
5467,ra4U5Vg81EeGuBJ7XVQ8hyaA5VpnuHUgay,,446460,,0.0,446460
5468,rpXRa99PWVfVHLGZgZJCykq9RLEvgumKVC,,446407,,0.0,446407
5469,rBFrNCNThjGDob32QfnXWRSKK1Gy9Prmdp,,446394,,0.0,446394
5470,rSvdGJLgSBvp16YBFxWhkCm4pYb2q6EPT,,446259,,0.0,446259
5471,r5M2QvRvxrJRi2NRpoLiDuK4zk593eMNa,,446156,,0.0,446156
5472,rsS1NcZVtSdKjV3Bb6QWrPWKNd9Qp564zJ,,445870,,0.0,445870
5473,rMpq11oHKu7BMkRQ4MNi96jyiwbzygnkrd,,445404,,0.0,445404
5474,rhPAVsA3ecewJ3vTSoR2HEqJT8DEZaYSBU,,445186,,0.0,445186
5475,rNYnQuwMRpTUVe83hG296N5nwZbhudEtS6,,445120,,0.0,445120
5476,rfHpTAarRP78ZE2K4Yd5gNPFByMDdABH9p,,444947,,0.0,444947
5477,r3LZyaeyhHHipscVappSJHPZTK6cDvL5if,,444946,,0.0,444946
5478,rwfnfSh9qqJ2aucQ7asGUGtei89ozzxPsn,,444922,,0.0,444922
5479,rs3gL6xEi67xGtHfP3HB9K1iSoYA8fW64X,,444918,,0.0,444918
5480,rMwdBRKNizUkAWMPqKnDVZSNr7cQHPuNuY,,444893,,0.0,444893
5481,rGDCxoYs8hTinSQ52AMNKeKWkX4vhRN2iC,,444842,,0.0,444842
5482,rJKh1iTKt9PKFN8LtsHJxFyLWpq34aUe2b,,444826,,0.0,444826
5483,rnquxDKVjYh5Q2sb6ie2C32MawztrbGvSV,,444813,,0.0,444813
5484,r9yAVg3onygqZHJBttx6trAEtzmSvZLuGf,,444491,,0.0,444491
5485,rKG6sBn3s14w5kXhrdysnT45Cc5WcAejUv,,444443,,0.0,444443
5486,rPPbEbbkyHvCaAtvTa8nuNt7sG7oLrUYC4,,444203,,0.0,444203
5487,rJcjZrvdW5sCGcnZxZMektC3mEFXdT5FpQ,,444159,,0.0,444159
5488,r9zZc3M6zB3xZCLBUABtdPNohpfL8UTnrn,,444025,,0.0,444025
5489,rhSW2YyZT3zXqky1XbRZgtedcQmKQ3hNfD,,444001,,0.0,444001
5490,rEmUehTVB9NahTC1wVy8fgwBDYqUKom9G7,,443981,,0.0,443981
5491,r47kiypiYqV35dcH1DAmGShqAzPpgx5p7L,,443845,,0.0,443845
5492,rpErFkJiCkkbYXxRUFcwUQA3urVSYSp4Md,,443721,,0.0,443721
5493,rJuvrat1Fp4wRRp4N9tXktCLVUmSHEU2WB,,443631,,0.0,443631
5494,rGN9z7ciCrbnp8GKjPJ9aLYNm7CZeT6CSY,,443571,,0.0,443571
5495,rLg39gVJ8h6NobckDXRdkn2hH8LGEtA3f4,,443400,,0.0,443400
5496,rKH7cMDawk4Jcj1SgEJ3LszVMUXMLjAMys,,443061,,0.0,443061
5497,raz9F6sK7Wvqm7yaP6JghH7kK9ZLgQVqCz,,442832,,0.0,442832
5498,rpMeGonHBpN4dYdyCWEmHjpjGMMPwNuzSd,,442792,,0.0,442792
5499,rWZSRkMfZzZERoQt1D3PaqNXQNqmCGaBs,,442790,,0.0,442790
5500,rHzsDoAb83TeWuK59frUqLrhztC5qSD2Hm,,442719,,0.0,442719
5501,rJTzThJT4o9bTQ5koQDtLsBKdcDURqtAL8,,442698,,0.0,442698
5502,rJkZ3tNAWo57eJYmKkAJTja2EKkXhboJP6,,442534,,0.0,442534
5503,r3CKsiMPSs7gomrhCSAhGseGnHa7haqQJc,,442396,,0.0,442396
5504,rpjdpCPCfiu6NGxSb5kjG4oRMV597DNKQ3,,442390,,0.0,442390
5505,rnptcfTbZUHgseDT9XhaWjk8BdixrRD1VU,,442381,,0.0,442381
5506,rGzxajnAaBMBGjVt4VZhhyjcz7wfWxeci9,,442223,,0.0,442223
5507,rGde9idFs1DdHCp54tYvmSXNvBW5oDhpte,,442149,,0.0,442149
5508,rqaif1Eioqd89UQrUQ5TNr1FP8WcEUfnG,,442112,,0.0,442112
5509,rN5A3rZE3fMb2JiBv6fDDkz6iMw2Y5RSQj,,442051,,0.0,442051
5510,rDzWLkygVjPJusET6ovuYiTCsRxGf77dQU,,441484,,0.0,441484
5511,rLiaLzyTeujgWDASp9btHXsVHSEYNptwW,,441273,,0.0,441273
5512,rnPJEzfUeYp7nZaW68zMD8sEBevdpU2CQU,,441260,,0.0,441260
5513,rJjsUsSzMw35LUQCdDNjL5sH3QouLkxfLC,,441173,,0.0,441173
5514,rKYJtk4fxdSPZMNiqUvzsU3D3FTE78sMwb,,441150,,0.0,441150
5515,raJmnZkRddnRyAxzG8JhPWEXEdd6jp6iZR,,441139,,0.0,441139
5516,rLh4a8wdA7k6eJXHA9BpPov92Vzrci2fBC,,441128,,0.0,441128
5517,rJBngUfsSs9ttBGHAibgDDtos9s1YjWzui,,441002,,0.0,441002
